,sentence_id,word_len,word
2997,167,3,was
2998,167,10,"entrapped,"
2999,167,6,stored
3000,167,2,in
3001,167,3,her
3002,167,6,pretty
3003,167,6,little
3004,167,7,cranium
3005,167,5,until
3006,167,3,she
3007,167,6,needed
3008,167,2,it
3009,168,3,She
3010,168,7,mourned
3011,168,3,her
3012,168,6,family
3013,168,1,-
3014,168,4,that
3015,168,3,you
3016,168,5,could
3017,168,3,see
3018,168,4,deep
3019,168,2,in
3020,168,3,her
3021,168,4,blue
3022,168,4,eyes
3023,168,1,-
3024,168,3,but
3025,168,3,she
3026,168,5,moved
3027,168,2,on
3028,168,3,not
3029,168,8,allowing
3030,168,7,herself
3031,168,2,to
3032,168,6,become
3033,168,6,caught
3034,168,2,up
3035,168,2,in
3036,168,3,the
3037,168,4,past
3038,171,3,But
3039,171,5,there
3040,171,4,were
3041,171,5,those
3042,171,4,that
3043,171,3,saw
3044,171,3,the
3045,171,5,small
3046,171,3,but
3047,171,7,radiant
3048,171,5,glint
3049,171,2,in
3050,171,3,her
3051,171,3,eye
3052,175,4,Part
3053,175,2,of
3054,175,4,what
3055,175,2,he
3056,175,3,had
3057,175,4,been
3058,175,2,so
3059,175,11,desperately
3060,175,7,looking
3061,176,4,What
3062,176,3,can
3063,176,2,be
3064,176,3,the
3065,176,5,truth
3066,176,2,of
3067,176,2,it
3068,176,3,all
3069,176,3,can
3070,176,5,never
3071,176,2,be
3072,176,5,known
3073,176,7,because
3074,176,3,the
3075,176,4,only
3076,176,3,one
3077,176,4,that
3078,176,4,knew
3079,176,3,for
3080,176,7,certain
3081,176,3,was
3082,176,2,an
3083,176,8,innocent
3084,176,6,little
3085,176,4,girl
3086,176,4,that
3087,176,5,would
3088,176,3,not
3089,176,4,have
3090,176,8,thoughts
3091,176,4,like
3092,176,4,that
3093,176,2,on
3094,176,3,her
3095,176,4,mind
3096,177,2,On
3097,177,3,her
3098,177,10,thirteenth
3099,177,8,birthday
3100,177,1,a
3101,177,7,package
3102,177,7,arrived
3103,177,3,via
3104,165,4,have
3105,165,2,to
3106,165,6,admit;
3107,165,1,I
3108,165,4,have
3109,165,3,not
3110,165,4,seen
3111,165,7,someone
3112,165,6,absorb
3113,165,2,so
3114,165,4,much
3115,165,9,knowledge
3116,165,2,as
3117,165,7,quickly
3118,165,2,as
3119,165,3,she
3120,165,3,was
3121,165,4,able
3122,172,2,If
3123,172,4,only
3124,172,3,for
3125,172,1,a
3126,172,6,moment
3127,172,3,her
3128,172,9,innocence
3129,172,3,was
3130,172,8,replaced
3131,172,4,with
3132,172,9,something
3133,172,4,more
3134,172,7,"mature,"
3135,172,9,something
3136,172,7,ancient
3137,172,3,and
3138,172,7,"primal,"
3139,172,9,something
3140,172,2,we
3141,172,3,all
3142,172,7,contain
3143,172,3,but
3144,172,5,least
3145,172,3,let
3146,172,2,it
3147,172,7,venture
3148,172,5,forth
3149,172,4,keep
3150,172,2,it
3151,172,9,contained
3152,173,4,Only
3153,173,3,for
3154,173,1,a
3155,173,5,flick
3156,173,2,of
3157,173,1,a
3158,173,5,cat’s
3159,173,7,whisker
3160,173,3,was
3161,173,2,it
3162,173,7,present
3163,173,3,but
3164,173,7,looking
3165,173,4,back
3166,173,3,now
3167,173,1,I
3168,173,2,am
3169,173,3,not
3170,173,2,so
3171,173,4,sure
3172,173,4,that
3173,173,3,the
3174,173,4,face
3175,173,2,of
3176,173,4,this
3177,173,8,innocent
3178,173,3,and
3179,173,8,delicate
3180,173,4,girl
3181,173,5,could
3182,173,4,have
3183,173,4,been
3184,173,8,anything
3185,173,3,but
3186,173,4,that
3187,180,7,Curious
3188,180,1,I
3189,180,9,inspected
3190,180,3,the
3191,180,4,date
3192,180,3,and
3193,180,5,found
3194,180,2,it
3195,180,2,to
3196,180,2,be
3197,180,1,a
3198,180,4,good
3199,180,4,five
3200,180,5,years
3201,180,2,my
3202,180,7,younger
3203,183,4,With
3204,183,1,a
3205,183,5,flash
3206,183,2,of
3207,183,5,brief
3208,183,6,horror
3209,183,3,and
3210,183,13,understanding
3211,183,1,I
3212,183,10,remembered
3213,197,3,The
3214,197,5,spine
3215,197,3,was
3216,197,1,a
3217,197,5,quart
3218,197,4,inch
3219,197,2,of
3220,197,6,pitted
3221,197,4,back
3222,197,4,iron
3223,197,4,that
3224,197,4,held
3225,197,4,only
3226,197,3,the
3227,197,6,hinges
3228,197,3,and
3229,197,1,a
3230,197,4,trio
3231,197,2,of
3232,197,7,curious
3233,197,9,scratches
3234,204,1,I
3235,204,3,had
3236,204,3,not
3237,204,3,but
3238,177,5,armed
3239,177,8,"courier,"
3240,177,4,from
3241,177,7,Bernard
3242,177,2,to
3243,177,3,his
3244,177,9,"daughter,"
3245,177,9,addressed
3246,177,2,to
3247,177,2,my
3248,177,6,estate
3249,178,2,It
3250,178,3,was
3251,178,5,dated
3252,178,4,well
3253,178,6,before
3254,178,3,his
3255,178,6,"death,"
3256,178,3,and
3257,178,9,according
3258,178,2,to
3259,178,3,the
3260,178,7,courier
3261,178,3,had
3262,178,4,been
3263,178,4,paid
3264,178,3,for
3265,178,2,in
3266,178,7,advance
3267,178,4,with
3268,178,12,instructions
3269,178,2,to
3270,178,7,deliver
3271,178,2,it
3272,178,4,here
3273,178,2,at
3274,178,4,this
3275,178,4,time
3276,178,2,on
3277,178,4,this
3278,178,4,date
3279,191,5,After
3280,191,7,sending
3281,191,3,the
3282,191,4,maid
3283,191,2,to
3284,191,4,call
3285,191,3,for
3286,191,7,Heather
3287,191,1,I
3288,191,7,applied
3289,191,1,a
3290,191,5,stout
3291,191,8,scissors
3292,191,2,to
3293,191,3,the
3294,191,5,twine
3295,202,1,A
3296,202,8,thirteen
3297,202,4,year
3298,202,3,old
3299,202,6,should
3300,202,5,never
3301,202,4,have
3302,202,4,been
3303,202,9,submitted
3304,202,2,to
3305,202,3,the
3306,202,9,grotesque
3307,202,9,admission
3308,202,9,contained
3309,202,2,in
3310,202,4,that
3311,202,6,letter
3312,211,5,Thank
3313,211,3,the
3314,211,12,theologian’s
3315,211,3,God
3316,211,3,for
3317,211,5,Marta
3318,211,2,my
3319,211,5,maid;
3320,211,1,I
3321,211,4,must
3322,211,8,remember
3323,211,2,to
3324,211,5,raise
3325,211,3,her
3326,211,3,pay
3327,211,5,again
3328,212,1,I
3329,212,4,have
3330,212,6,raised
3331,212,3,her
3332,212,3,pay
3333,212,6,enough
3334,212,5,times
3335,212,2,to
3336,212,4,make
3337,212,3,her
3338,212,3,the
3339,212,4,most
3340,212,4,well
3341,212,4,paid
3342,212,4,maid
3343,212,2,in
3344,212,3,the
3345,212,5,"city,"
3346,212,7,perhaps
3347,212,3,one
3348,212,2,of
3349,212,3,the
3350,212,4,most
3351,212,4,well
3352,212,4,paid
3353,212,9,employees
3354,212,2,in
3355,212,3,the
3356,212,4,city
3357,215,6,Taking
3358,215,4,care
3359,215,2,of
3360,215,2,my
3361,215,4,ward
3362,215,3,and
3363,215,6,mother
3364,215,3,was
3365,215,1,a
3366,215,4,task
3367,215,3,not
3368,215,7,lightly
3369,215,4,seen
3370,215,2,to
3371,31,0,
3372,179,7,claimed
3373,179,2,it
3374,179,3,had
3375,179,4,been
3376,179,5,there
3377,179,2,so
3378,179,4,long
3379,179,4,they
3380,179,3,had
3381,179,1,a
3382,179,4,pool
3383,179,2,on
3384,179,7,weather
3385,179,2,it
3386,179,5,would
3387,179,2,be
3388,179,11,deliverable
3389,186,3,Had
3390,186,2,he
3391,186,11,anticipated
3392,186,3,his
3393,186,8,family’s
3394,186,6,demise
3395,187,6,Perish
3396,187,3,the
3397,187,8,"thought,"
3398,187,3,had
3399,187,2,he
3400,187,11,perpetuated
3401,187,4,this
3402,187,5,whole
3403,187,7,tragedy
3404,194,5,Bound
3405,194,4,with
3406,194,5,heavy
3407,194,7,leather
3408,194,4,over
3409,194,4,iron
3410,194,6,plates
3411,194,7,riveted
3412,194,2,to
3413,194,5,great
3414,194,4,iron
3415,194,5,bands
3416,194,4,that
3417,194,10,terminated
3418,194,2,in
3419,194,1,a
3420,194,5,piano
3421,194,5,hinge
3422,194,2,as
3423,194,5,thick
3424,194,2,as
3425,194,2,my
3426,194,6,finger
3427,194,2,at
3428,194,3,the
3429,194,4,edge
3430,194,2,of
3431,194,4,each
3432,194,5,cover
3433,194,4,only
3434,194,2,to
3435,194,4,meet
3436,194,2,in
3437,194,3,two
3438,194,5,heavy
3439,194,4,iron
3440,194,5,locks
3441,194,4,upon
3442,194,3,the
3443,194,6,breech
3444,195,1,A
3445,195,3,set
3446,195,2,of
3447,195,5,locks
3448,195,3,for
3449,195,6,"which,"
3450,195,7,neither
3451,195,7,Heather
3452,195,3,nor
3453,195,1,I
3454,195,9,possessed
3455,195,1,a
3456,195,3,key
3457,198,3,The
3458,198,8,envelope
3459,198,4,that
3460,198,3,lay
3461,198,4,atop
3462,198,3,the
3463,198,4,book
3464,198,9,contained
3465,198,1,a
3466,198,5,short
3467,198,4,note
3468,198,10,describing
3469,198,3,the
3470,198,6,events
3471,198,3,his
3472,198,6,family
3473,198,4,"had,"
3474,198,2,or
3475,198,5,would
3476,198,4,have
3477,198,9,according
3478,198,2,to
3479,198,3,his
3480,198,11,predictions
3481,201,9,Including
3482,201,3,his
3483,201,3,own
3484,201,3,mad
3485,201,6,demise
3486,201,3,and
3487,201,3,the
3488,201,9,remission
3489,201,2,of
3490,201,3,his
3491,201,8,daughter
3492,201,2,to
3493,201,2,me
3494,31,0,
3495,210,1,I
3496,210,5,claim
3497,210,9,ignorance
3498,210,2,of
3499,210,3,the
3500,210,6,female
3501,210,6,system
3502,210,7,knowing
3503,210,4,only
3504,210,4,what
3505,210,5,every
3506,182,3,was
3507,182,9,something
3508,182,5,about
3509,182,2,it
3510,182,4,that
3511,182,4,rang
3512,182,4,with
3513,182,10,importance
3514,185,3,Had
3515,185,2,he
3516,185,5,known
3517,185,4,then
3518,185,4,what
3519,185,3,was
3520,185,5,going
3521,185,2,to
3522,185,6,happen
3523,188,4,What
3524,188,7,avenues
3525,188,2,of
3526,188,13,consciousness
3527,188,3,had
3528,188,2,he
3529,188,6,walked
3530,188,4,down
3531,188,2,to
3532,188,4,know
3533,188,4,that
3534,188,1,I
3535,188,5,would
3536,188,2,be
3537,188,2,in
3538,188,3,the
3539,188,4,care
3540,188,2,of
3541,188,3,his
3542,188,8,daughter
3543,188,2,on
3544,188,4,this
3545,188,4,date
3546,189,5,After
3547,189,10,presenting
3548,189,2,my
3549,189,9,signature
3550,189,2,to
3551,189,3,the
3552,189,7,courier
3553,189,3,and
3554,189,9,receiving
3555,189,3,his
3556,189,6,thanks
3557,189,1,I
3558,189,4,took
3559,189,3,the
3560,189,7,package
3561,189,2,in
3562,189,3,and
3563,189,4,laid
3564,189,2,it
3565,189,4,upon
3566,189,3,the
3567,189,5,table
3568,190,1,A
3569,190,5,great
3570,190,5,thing
3571,190,7,wrapped
3572,190,2,in
3573,190,9,weathered
3574,190,5,brown
3575,190,9,butcher’s
3576,190,5,paper
3577,190,3,and
3578,190,5,wired
3579,190,5,twine
3580,190,4,with
3581,190,3,the
3582,190,5,small
3583,190,9,scrawling
3584,190,2,of
3585,190,3,ink
3586,190,2,in
3587,190,9,Bernard’s
3588,190,8,familiar
3589,190,4,hand
3590,193,3,Our
3591,193,4,eyes
3592,193,4,fell
3593,193,4,upon
3594,193,1,a
3595,193,5,great
3596,193,4,book
3597,193,6,twenty
3598,193,6,inches
3599,193,2,in
3600,193,6,length
3601,193,5,least
3602,193,4,four
3603,193,4,that
3604,193,4,wide
3605,193,3,and
3606,193,1,a
3607,193,5,great
3608,193,3,six
3609,193,5,solid
3610,193,6,inches
3611,193,2,in
3612,193,5,sheer
3613,193,5,pages
3614,193,5,least
3615,193,3,the
3616,193,6,covers
3617,196,2,No
3618,196,8,markings
3619,196,2,or
3620,196,5,title
3621,196,9,indicated
3622,196,4,what
3623,196,3,the
3624,196,4,tome
3625,196,3,may
3626,196,7,contain
3627,196,2,or
3628,196,4,hint
3629,196,2,at
3630,196,3,its
3631,196,7,origins
3632,209,5,There
3633,209,3,was
3634,209,1,a
3635,209,6,change
3636,209,5,about
3637,209,3,her
3638,209,7,whether
3639,209,2,it
3640,184,7,package
3641,184,3,was
3642,184,5,dated
3643,184,1,a
3644,184,3,day
3645,184,9,aftermost
3646,184,4,that
3647,184,2,of
3648,184,5,which
3649,184,3,the
3650,184,10,Scientific
3651,184,5,Board
3652,184,5,voted
3653,184,2,to
3654,184,4,have
3655,184,7,Bernard
3656,184,14,excommunicated
3657,184,4,from
3658,184,5,their
3659,184,5,ranks
3660,192,7,Heather
3661,192,7,arrived
3662,192,7,quietly
3663,192,2,as
3664,192,1,I
3665,192,3,was
3666,192,9,unfolding
3667,192,3,the
3668,192,5,thick
3669,192,4,waxy
3670,192,5,paper
3671,192,4,from
3672,192,3,the
3673,192,8,contents
3674,199,7,Heather
3675,199,4,took
3676,199,2,it
3677,199,2,as
3678,199,1,I
3679,199,9,inspected
3680,199,3,the
3681,199,5,"book,"
3682,199,4,only
3683,199,5,after
3684,199,3,she
3685,199,3,had
3686,199,8,finished
3687,199,5,would
3688,199,1,I
3689,199,5,learn
3690,199,4,what
3691,199,3,was
3692,199,9,contained
3693,199,6,within
3694,199,3,the
3695,199,6,letter
3696,200,2,To
3697,200,2,my
3698,200,9,immediate
3699,200,6,horror
3700,200,4,upon
3701,200,6,laying
3702,200,4,eyes
3703,200,4,upon
3704,200,3,the
3705,200,5,words
3706,200,8,scrawled
3707,200,2,in
3708,200,3,ink
3709,200,1,I
3710,200,5,found
3711,200,2,it
3712,200,4,went
3713,200,4,into
3714,200,6,detail
3715,200,5,about
3716,200,4,each
3717,200,5,death
3718,200,2,in
3719,200,3,his
3720,200,6,family
3721,203,2,In
3722,203,4,fact
3723,203,2,no
3724,203,6,mortal
3725,203,3,man
3726,203,6,should
3727,203,2,be
3728,203,8,suffered
3729,203,2,to
3730,203,4,know
3731,203,4,what
3732,203,3,she
3733,203,4,only
3734,203,5,found
3735,203,3,out
3736,206,5,There
3737,206,4,have
3738,206,4,been
3739,206,2,no
3740,206,3,two
3741,206,5,words
3742,206,4,more
3743,206,8,chilling
3744,206,4,than
3745,206,5,those
3746,206,7,uttered
3747,206,4,from
3748,206,1,a
3749,206,4,girl
3750,206,7,child’s
3751,206,5,voice
3752,206,2,in
3753,206,3,the
3754,206,4,most
3755,206,7,serious
3756,206,6,intent
3757,214,4,I’ve
3758,214,5,never
3759,214,4,seen
3760,214,1,a
3761,214,4,soul
3762,214,7,outwork
3763,214,4,that
3764,214,10,determined
3765,214,5,Irish
3766,214,4,lass
3767,221,2,It
3768,221,3,was
3769,221,6,almost
3770,221,2,as
3771,221,2,if
3772,221,3,she
3773,221,3,had
3774,204,1,a
3775,204,6,moment
3776,204,2,to
3777,204,4,read
3778,204,3,the
3779,204,6,letter
3780,204,6,before
3781,204,2,it
3782,204,4,fell
3783,204,4,away
3784,204,2,to
3785,204,4,dust
3786,204,2,in
3787,204,2,my
3788,204,3,own
3789,204,5,hands
3790,205,4,When
3791,205,1,I
3792,205,5,asked
3793,205,3,her
3794,205,4,what
3795,205,7,details
3796,205,3,the
3797,205,4,body
3798,205,2,of
3799,205,3,the
3800,205,6,letter
3801,205,9,contained
3802,205,2,on
3803,205,3,the
3804,205,6,second
3805,205,5,"page,"
3806,205,3,she
3807,205,6,simply
3808,205,8,"replied,"
3809,205,3,the
3810,205,6,future
3811,208,4,From
3812,208,3,her
3813,208,4,year
3814,208,2,of
3815,208,8,thirteen
3816,208,2,to
3817,208,8,fourteen
3818,208,3,see
3819,208,4,seem
3820,208,8,paranoid
3821,208,6,taking
3822,208,2,to
3823,208,4,look
3824,208,4,over
3825,208,3,her
3826,208,8,shoulder
3827,208,5,every
3828,208,3,few
3829,208,7,moments
3830,208,2,to
3831,208,4,make
3832,208,4,sure
3833,208,4,none
3834,208,5,stood
3835,208,2,at
3836,208,3,her
3837,208,4,back
3838,219,6,During
3839,219,3,the
3840,219,5,years
3841,219,7,Heather
3842,219,4,grew
3843,219,2,in
3844,219,2,my
3845,219,4,home
3846,219,1,I
3847,219,6,delved
3848,219,4,deep
3849,219,4,into
3850,219,2,my
3851,219,9,bacterial
3852,219,6,energy
3853,219,13,transposition
3854,219,8,theories
3855,219,5,often
3856,219,6,taking
3857,219,4,wild
3858,219,3,new
3859,219,5,roads
3860,228,2,By
3861,228,3,the
3862,228,9,beginning
3863,228,2,of
3864,228,3,her
3865,228,9,sixteenth
3866,228,8,birthday
3867,228,3,she
3868,228,3,had
3869,228,7,written
3870,228,3,two
3871,228,6,papers
3872,228,5,under
3873,228,3,the
3874,228,5,guise
3875,228,2,of
3876,228,2,Dr
3877,237,3,Not
3878,237,4,only
3879,237,3,had
3880,237,3,she
3881,237,4,read
3882,237,3,"it,"
3883,237,3,she
3884,237,3,had
3885,237,10,understood
3886,237,2,it
3887,243,1,I
3888,243,3,had
3889,243,8,supplied
3890,243,3,her
3891,243,4,with
3892,243,3,one
3893,243,2,of
3894,243,3,the
3895,243,6,latest
3896,243,4,dual
3897,243,7,chamber
3898,243,9,capillary
3899,243,7,gravity
3900,243,4,pens
3901,244,4,This
3902,244,9,fantastic
3903,244,10,"invention,"
3904,244,2,of
3905,244,5,which
3906,244,1,I
3907,209,2,be
3908,209,4,just
3909,209,3,the
3910,209,10,maturation
3911,209,2,of
3912,209,3,the
3913,209,4,mind
3914,209,2,or
3915,209,3,the
3916,209,7,horrors
3917,209,2,of
3918,209,7,puberty
3919,216,1,I
3920,216,5,often
3921,216,4,joke
3922,216,2,to
3923,216,6,myself
3924,216,2,in
3925,216,2,my
3926,216,5,study
3927,216,4,that
3928,216,1,I
3929,216,6,should
3930,216,5,marry
3931,216,3,the
3932,216,4,girl
3933,216,3,and
3934,216,4,make
3935,216,3,her
3936,216,2,my
3937,216,8,official
3938,216,4,wife
3939,217,3,But
3940,217,4,then
3941,217,6,"again,"
3942,217,3,you
3943,217,6,cannot
3944,217,3,pay
3945,217,1,a
3946,217,4,wife
3947,217,2,to
3948,217,2,do
3949,217,4,what
3950,217,4,only
3951,217,5,Marta
3952,217,3,can
3953,220,1,I
3954,220,4,took
3955,220,3,her
3956,220,2,in
3957,220,2,as
3958,220,3,she
3959,220,6,seemed
3960,220,5,alive
3961,220,4,with
3962,220,9,questions
3963,220,5,about
3964,220,2,my
3965,220,4,work
3966,223,3,Her
3967,223,4,mind
3968,223,3,was
3969,223,5,sharp
3970,223,2,as
3971,223,1,a
3972,223,5,razor
3973,223,3,and
3974,223,13,comprehension
3975,223,2,of
3976,223,8,abstract
3977,223,8,problems
3978,223,3,was
3979,223,11,astonishing
3980,230,2,He
3981,230,4,mind
3982,230,3,was
3983,230,7,growing
3984,230,2,so
3985,230,4,fast
3986,230,4,that
3987,230,3,she
3988,230,3,had
3989,230,9,conquered
3990,230,4,over
3991,230,4,half
3992,230,2,of
3993,230,2,my
3994,230,4,vast
3995,230,7,library
3996,231,3,Two
3997,231,7,stories
3998,231,2,of
3999,231,5,books
4000,231,2,in
4001,231,2,an
4002,231,10,impressive
4003,231,5,tower
4004,231,5,lined
4005,231,4,with
4006,231,3,oak
4007,231,3,and
4008,231,5,brass
4009,241,3,The
4010,241,6,skinny
4011,241,7,whippet
4012,241,2,of
4013,241,1,a
4014,241,4,girl
4015,241,5,often
4016,241,3,sat
4017,241,2,at
4018,241,3,the
4019,241,4,rail
4020,241,2,of
4021,241,3,one
4022,241,2,of
4023,241,3,the
4024,241,7,library
4025,241,7,tower’s
4026,241,7,"levels,"
4027,241,2,or
4028,241,7,perched
4029,241,7,halfway
4030,241,2,up
4031,241,1,a
4032,241,6,ladder
4033,241,2,on
4034,241,3,her
4035,241,3,way
4036,241,2,to
4037,241,6,obtain
4038,241,1,a
4039,241,7,certain
4040,241,4,book
4041,210,3,man
4042,210,5,comes
4043,210,2,to
4044,210,5,learn
4045,213,3,For
4046,213,7,certain
4047,213,3,she
4048,213,8,deserves
4049,213,5,every
4050,213,5,penny
4051,225,7,Avenues
4052,225,4,that
4053,225,4,were
4054,225,2,at
4055,225,5,first
4056,225,4,"mad,"
4057,225,4,then
4058,225,2,as
4059,225,2,my
4060,225,13,comprehension
4061,225,2,of
4062,225,3,the
4063,225,8,solution
4064,225,5,"grew,"
4065,225,6,genius
4066,226,7,Heather
4067,226,8,excelled
4068,226,2,at
4069,226,5,neigh
4070,226,10,phenomenal
4071,226,5,rates
4072,229,7,Abraham
4073,229,9,Cornelius
4074,229,9,"Emmanuel,"
4075,229,4,both
4076,229,2,of
4077,229,5,which
4078,229,4,were
4079,229,9,published
4080,229,4,with
4081,229,6,honors
4082,232,3,The
4083,232,5,speed
4084,232,2,at
4085,232,5,which
4086,232,3,she
4087,232,4,read
4088,232,10,frightened
4089,232,2,me
4090,232,2,on
4091,232,2,an
4092,232,12,intellectual
4093,232,6,"level,"
4094,232,3,she
4095,232,3,was
4096,232,4,able
4097,232,2,to
4098,232,6,almost
4099,232,3,fan
4100,232,7,through
4101,232,3,the
4102,232,5,pages
4103,232,2,of
4104,232,1,a
4105,232,4,book
4106,232,2,to
4107,232,4,read
4108,232,2,it
4109,232,2,in
4110,232,3,its
4111,232,8,entirety
4112,240,1,I
4113,240,5,could
4114,240,3,not
4115,240,8,remember
4116,240,3,the
4117,240,4,last
4118,240,4,time
4119,240,1,I
4120,240,3,had
4121,240,4,seen
4122,240,3,her
4123,240,7,outside
4124,251,1,I
4125,251,3,had
4126,251,3,yet
4127,251,2,to
4128,251,4,fill
4129,251,2,my
4130,251,3,own
4131,251,5,twice
4132,251,2,in
4133,251,3,the
4134,251,4,last
4135,251,6,"month,"
4136,251,3,and
4137,251,4,have
4138,251,6,filled
4139,251,5,three
4140,251,8,journals
4141,251,5,worth
4142,251,2,of
4143,251,11,information
4144,258,3,And
4145,258,2,so
4146,258,4,they
4147,258,7,labeled
4148,258,2,me
4149,258,2,as
4150,258,1,a
4151,258,7,dreamer
4152,258,3,and
4153,258,6,slowly
4154,258,5,began
4155,258,2,to
4156,258,3,rot
4157,258,2,my
4158,258,10,reputation
4159,259,5,Where
4160,259,2,my
4161,259,8,theories
4162,259,3,and
4163,259,6,papers
4164,259,4,were
4165,259,7,praised
4166,259,2,in
4167,259,3,the
4168,259,4,past
4169,259,3,now
4170,259,4,they
4171,259,4,were
4172,259,6,chided
4173,259,3,and
4174,221,6,always
4175,221,4,been
4176,221,5,there
4177,221,2,as
4178,221,2,my
4179,221,8,daughter
4180,221,3,and
4181,221,5,never
4182,221,4,that
4183,221,2,of
4184,221,2,my
4185,221,8,departed
4186,221,7,partner
4187,222,3,The
4188,222,7,feeling
4189,222,6,became
4190,222,2,so
4191,222,6,mutual
4192,222,4,that
4193,222,3,she
4194,222,3,now
4195,222,6,called
4196,222,2,me
4197,222,6,Father
4198,222,7,instead
4199,222,2,of
4200,222,5,Uncle
4201,234,3,One
4202,234,4,that
4203,234,1,I
4204,234,3,had
4205,234,10,personally
4206,234,9,memorized
4207,234,4,over
4208,234,3,the
4209,234,6,course
4210,234,2,of
4211,234,6,"years,"
4212,234,1,I
4213,234,10,questioned
4214,234,3,her
4215,234,5,about
4216,234,3,its
4217,234,8,contents
4218,235,3,Not
4219,235,5,light
4220,235,10,"questions,"
4221,235,3,not
4222,235,7,general
4223,235,10,"questions,"
4224,235,1,I
4225,235,5,asked
4226,235,8,specific
4227,235,9,questions
4228,235,4,only
4229,235,1,a
4230,235,8,familiar
4231,235,6,reader
4232,235,5,would
4233,235,4,know
4234,238,3,Her
4235,238,4,blue
4236,238,4,eyes
4237,238,5,would
4238,238,7,glitter
4239,238,4,like
4240,238,1,a
4241,238,4,pair
4242,238,2,of
4243,238,11,hypnotizing
4244,238,8,diamonds
4245,238,2,in
4246,238,3,her
4247,238,6,petite
4248,238,4,face
4249,238,2,as
4250,238,4,they
4251,238,4,tore
4252,238,7,through
4253,238,10,paragraphs
4254,246,4,Here
4255,246,1,I
4256,246,2,am
4257,246,10,attempting
4258,246,2,to
4259,246,5,bring
4260,246,5,about
4261,246,9,something
4262,246,6,wholly
4263,246,3,new
4264,246,4,with
4265,246,2,no
4266,246,11,application
4267,246,3,yet
4268,246,10,"conceived,"
4269,246,4,when
4270,246,1,a
4271,246,4,much
4272,246,7,simpler
4273,246,3,man
4274,246,4,just
4275,246,6,looked
4276,246,6,around
4277,246,3,and
4278,246,4,said
4279,246,4,what
4280,246,5,could
4281,246,4,make
4282,246,4,life
4283,246,6,easier
4284,253,7,Helping
4285,253,3,her
4286,253,3,had
4287,253,3,its
4288,253,4,most
4289,253,8,definite
4290,253,11,advantages;
4291,253,3,she
4292,253,3,was
4293,253,1,a
4294,253,7,natural
4295,253,4,muse
4296,253,3,and
4297,253,1,a
4298,253,5,handy
4299,253,7,partner
4300,254,3,Her
4301,254,7,problem
4302,254,7,solving
4303,254,9,abilities
4304,254,9,surpassed
4305,254,3,any
4306,254,2,of
4307,224,2,In
4308,224,3,one
4309,224,4,year
4310,224,3,she
4311,224,3,had
4312,224,6,easily
4313,224,11,assimilated
4314,224,3,all
4315,224,2,of
4316,224,2,my
4317,224,8,research
4318,224,3,and
4319,224,8,theories
4320,224,5,until
4321,224,2,by
4322,224,3,the
4323,224,3,age
4324,224,2,of
4325,224,7,fifteen
4326,224,3,she
4327,224,3,was
4328,224,8,starting
4329,224,2,to
4330,224,7,provide
4331,224,2,me
4332,224,4,with
4333,224,3,new
4334,224,7,avenues
4335,224,2,of
4336,224,7,thought
4337,227,2,It
4338,227,3,was
4339,227,3,not
4340,227,2,as
4341,227,2,if
4342,227,3,she
4343,227,4,were
4344,227,8,learning
4345,227,7,"things,"
4346,227,3,but
4347,227,6,almost
4348,227,2,as
4349,227,2,if
4350,227,3,she
4351,227,4,were
4352,227,11,remembering
4353,227,4,them
4354,233,1,I
4355,233,4,once
4356,233,8,chuckled
4357,233,2,at
4358,233,4,this
4359,233,5,antic
4360,233,8,thinking
4361,233,2,it
4362,233,11,"impossible,"
4363,233,3,but
4364,233,4,once
4365,233,4,upon
4366,233,6,seeing
4367,233,3,her
4368,233,2,do
4369,233,4,this
4370,233,2,to
4371,233,3,one
4372,233,2,of
4373,233,2,my
4374,233,8,favorite
4375,233,5,books
4376,236,2,To
4377,236,5,every
4378,236,9,"question,"
4379,236,3,was
4380,236,3,the
4381,236,5,given
4382,236,3,the
4383,236,7,perfect
4384,236,6,answer
4385,239,6,Indeed
4386,239,3,she
4387,239,3,was
4388,239,9,beautiful
4389,239,6,behind
4390,239,5,those
4391,239,5,heavy
4392,239,7,reading
4393,239,7,glasses
4394,239,3,and
4395,239,9,scattered
4396,239,5,black
4397,239,5,"hair,"
4398,239,3,but
4399,239,3,one
4400,239,5,would
4401,239,5,never
4402,239,4,know
4403,239,4,from
4404,239,3,her
4405,239,4,pale
4406,239,4,skin
4407,239,3,and
4408,239,6,svelte
4409,239,5,frame
4410,242,4,Like
4411,242,2,it
4412,242,3,was
4413,242,8,attached
4414,242,2,to
4415,242,3,her
4416,242,4,body
4417,242,3,she
4418,242,4,drug
4419,242,6,around
4420,242,1,a
4421,242,5,giant
4422,242,5,blank
4423,242,4,tome
4424,242,2,of
4425,242,1,a
4426,242,6,ledger
4427,242,4,that
4428,242,3,she
4429,242,3,had
4430,242,5,found
4431,242,9,somewhere
4432,242,2,in
4433,242,2,my
4434,242,5,study
4435,245,3,The
4436,245,5,sheer
4437,245,6,simple
4438,245,3,and
4439,245,7,obvious
4440,245,6,nature
4441,241,4,only
4442,241,2,to
4443,241,2,be
4444,241,10,distracted
4445,241,7,reading
4446,241,1,a
4447,241,4,book
4448,241,4,that
4449,241,6,caught
4450,241,3,her
4451,241,3,eye
4452,241,2,on
4453,241,3,the
